model_key,condition,candidate_group,example_idx,mode,scale,clean_nll,intervened_nll,delta_nll,output_kl,bos_attention,dummy_attention,dummy_minus_bos,tokens
mistral_7b_v0_1,dummy_only,selected,10,blank_dummy,0.0,1.7376791319189884,1.7358980747495112,-0.0017810571694771848,0.010348008945584297,0.47452446818351746,0.0020258913282305002,-0.4724985659122467,1023
mistral_7b_v0_1,dummy_only,selected,11,blank_dummy,0.0,2.088012337335044,2.0827791842314274,-0.005233153103616495,0.008758755400776863,0.4344099760055542,0.002066005952656269,-0.4323439598083496,1023
mistral_7b_v0_1,dummy_only,selected,12,blank_dummy,0.0,1.8277651133308896,1.8184939745234605,-0.009271138807429136,0.011827564798295498,0.5046287178993225,0.0022030205000191927,-0.5024256706237793,1023
mistral_7b_v0_1,dummy_only,selected,13,blank_dummy,0.0,2.1792175949260755,2.1769847702071115,-0.0022328247189640216,0.009361930191516876,0.47532469034194946,0.0020186256151646376,-0.4733060598373413,1023
mistral_7b_v0_1,dummy_only,selected,14,blank_dummy,0.0,2.0743574066012953,2.06426554481305,-0.010091861788245282,0.01046060211956501,0.4542863965034485,0.0021961177699267864,-0.4520902931690216,1023
mistral_7b_v0_1,dummy_only,selected,15,blank_dummy,0.0,2.078677717192082,2.0645526427327714,-0.01412507445931066,0.009813172742724419,0.45656126737594604,0.001966908574104309,-0.45459437370300293,1023
mistral_7b_v0_1,dummy_only,selected,16,blank_dummy,0.0,2.0393445862353374,2.0317898300036656,-0.007554756231671789,0.010215415619313717,0.4699353873729706,0.002033352619037032,-0.4679020345211029,1023
mistral_7b_v0_1,dummy_only,selected,17,blank_dummy,0.0,1.91794810663337,1.9094374312683284,-0.008510675365041465,0.010389125905930996,0.4260734021663666,0.002192022278904915,-0.4238813817501068,1023
mistral_7b_v0_1,dummy_only,selected,18,blank_dummy,0.0,1.8863266453598484,1.8753870929557674,-0.010939552404080954,0.011898051016032696,0.4534543752670288,0.002172265201807022,-0.4512821137905121,1023
mistral_7b_v0_1,dummy_only,selected,19,blank_dummy,0.0,1.9379689504673754,1.9292041111085656,-0.008764839358809784,0.013309930451214314,0.47776782512664795,0.002031908603385091,-0.4757359027862549,1023
mistral_7b_v0_1,dummy_only,selected,20,blank_dummy,0.0,2.073961483534946,2.0617950230632944,-0.012166460471651597,0.012855688109993935,0.48678654432296753,0.002186764730140567,-0.484599769115448,1023
mistral_7b_v0_1,dummy_only,selected,21,blank_dummy,0.0,1.3767259286412512,1.3660030719238758,-0.010722856717375384,0.013015037402510643,0.4579915404319763,0.0020995913073420525,-0.4558919370174408,1023
mistral_7b_v0_1,dummy_only,selected,22,blank_dummy,0.0,1.6520424523078567,1.6224901007300832,-0.029552351577773583,0.019230768084526062,0.4769623279571533,0.002031262731179595,-0.4749310612678528,1023
mistral_7b_v0_1,dummy_only,selected,23,blank_dummy,0.0,1.134136777935606,1.1206169240285924,-0.013519853907013601,0.010632026009261608,0.4581906795501709,0.0020787715911865234,-0.4561119079589844,1023
mistral_7b_v0_1,dummy_only,selected,24,blank_dummy,0.0,1.5055309903470186,1.4861369650384897,-0.01939402530852896,0.017163274809718132,0.4530135691165924,0.002107032109051943,-0.45090654492378235,1023
mistral_7b_v0_1,dummy_only,selected,25,blank_dummy,0.0,1.6836552027966154,1.670513015105694,-0.013142187690921459,0.012866877019405365,0.47293704748153687,0.002117803553119302,-0.47081923484802246,1023
mistral_7b_v0_1,dummy_only,selected,26,blank_dummy,0.0,1.8440038060163124,1.8389457038886852,-0.005058102127627251,0.01128170732408762,0.49376797676086426,0.0021056903060525656,-0.49166229367256165,1023
mistral_7b_v0_1,dummy_only,selected,27,blank_dummy,0.0,1.81068958867913,1.7973787936064272,-0.013310795072702941,0.011658317409455776,0.43929392099380493,0.002029131166636944,-0.4372648000717163,1023
mistral_7b_v0_1,dummy_only,selected,28,blank_dummy,0.0,1.8268424861009287,1.811268080248045,-0.015574405852883721,0.011809057556092739,0.46015989780426025,0.002126702107489109,-0.4580332040786743,1023
mistral_7b_v0_1,dummy_only,selected,29,blank_dummy,0.0,1.9317128171202957,1.9265719028745112,-0.005140914245784556,0.009290440008044243,0.4648955464363098,0.0020360087510198355,-0.46285954117774963,1023
mistral_7b_v0_1,dummy_only,selected,30,blank_dummy,0.0,1.8848595344192938,1.8774056085043989,-0.00745392591489491,0.011991225183010101,0.45445698499679565,0.002112231682986021,-0.45234474539756775,1023
mistral_7b_v0_1,dummy_only,selected,31,blank_dummy,0.0,2.0926388379765397,2.09004660389174,-0.002592234084799916,0.011578339152038097,0.4400385618209839,0.002108631655573845,-0.4379299283027649,1023
mistral_7b_v0_1,dummy_only,selected,32,blank_dummy,0.0,1.930723844735154,1.919378942525049,-0.01134490221010509,0.009402123279869556,0.42578840255737305,0.0020531900227069855,-0.42373520135879517,1023
mistral_7b_v0_1,dummy_only,selected,33,blank_dummy,0.0,1.9509488550449048,1.9405182272574535,-0.010430627787451296,0.01156214065849781,0.434118390083313,0.00209995754994452,-0.4320184290409088,1023
mistral_7b_v0_1,dummy_only,selected,34,blank_dummy,0.0,2.2928059895833335,2.2883367603708455,-0.004469229212487935,0.008454171009361744,0.43385469913482666,0.0019380373414605856,-0.43191665410995483,1023
mistral_7b_v0_1,dummy_only,selected,35,blank_dummy,0.0,2.1693985119593107,2.1598063866996577,-0.009592125259652917,0.015385965816676617,0.4541398882865906,0.001983901485800743,-0.4521559774875641,1023
mistral_7b_v0_1,dummy_only,selected,36,blank_dummy,0.0,2.079956889968231,2.069849277171921,-0.010107612796309784,0.008871599100530148,0.4558146893978119,0.002063317224383354,-0.4537513852119446,1023
mistral_7b_v0_1,dummy_only,selected,37,blank_dummy,0.0,2.0139009805718473,2.0017696018908846,-0.012131378680962701,0.010736506432294846,0.4806077480316162,0.0021405061706900597,-0.47846725583076477,1023
mistral_7b_v0_1,dummy_only,selected,38,blank_dummy,0.0,1.820633009148949,1.8047185247128543,-0.015914484436094778,0.010568744502961636,0.4397261142730713,0.002088880632072687,-0.43763723969459534,1023
mistral_7b_v0_1,dummy_only,selected,39,blank_dummy,0.0,1.6644016239766617,1.6497029503070015,-0.014698673669660156,0.017804039642214775,0.4802735149860382,0.002178840572014451,-0.4780946671962738,1023
mistral_7b_v0_1,dummy_only,selected,40,blank_dummy,0.0,1.4927984481915935,1.4874280703965055,-0.005370377795087977,0.013425856828689575,0.4726948142051697,0.0022257626987993717,-0.47046905755996704,1023
mistral_7b_v0_1,dummy_only,selected,41,blank_dummy,0.0,1.6921228015411167,1.686294212602334,-0.005828588938782797,0.012214375659823418,0.443822979927063,0.002247883938252926,-0.4415751099586487,1023
mistral_7b_v0_1,dummy_only,selected,42,blank_dummy,0.0,1.6934183219544232,1.688991692059201,-0.004426629895222245,0.009994812309741974,0.4691477417945862,0.002157599665224552,-0.4669901430606842,1023
mistral_7b_v0_1,dummy_only,selected,43,blank_dummy,0.0,1.9717784892778591,1.9744843215420331,0.0027058322641739796,0.01652158796787262,0.43381303548812866,0.0022296644747257233,-0.43158337473869324,1023
mistral_7b_v0_1,dummy_only,selected,44,blank_dummy,0.0,1.9952283991630009,1.9826746070839443,-0.012553792079056603,0.0100123705342412,0.4561818540096283,0.0020947004668414593,-0.45408716797828674,1023
mistral_7b_v0_1,dummy_only,selected,45,blank_dummy,0.0,1.5472770086831011,1.5395205918178763,-0.00775641686522488,0.01183068472892046,0.46658527851104736,0.002062623156234622,-0.46452265977859497,1023
mistral_7b_v0_1,dummy_only,selected,46,blank_dummy,0.0,1.8602829501542644,1.8521238086510263,-0.008159141503238043,0.009397963061928749,0.47821012139320374,0.0020907302387058735,-0.47611939907073975,1023
mistral_7b_v0_1,dummy_only,selected,47,blank_dummy,0.0,2.0863186266648337,2.0767658789253423,-0.00955274773949144,0.013135619461536407,0.46594753861427307,0.0020772702991962433,-0.46387025713920593,1023
mistral_7b_v0_1,dummy_only,selected,48,blank_dummy,0.0,2.130396390823558,2.1243012280058653,-0.006095162817692845,0.01697402447462082,0.4997856020927429,0.002160958480089903,-0.49762463569641113,1023
mistral_7b_v0_1,dummy_only,selected,49,blank_dummy,0.0,1.6263520808513563,1.6183088047180474,-0.008043276133308908,0.013882291503250599,0.4678038954734802,0.0023097265511751175,-0.46549415588378906,1023
mistral_7b_v0_1,dummy_only,selected,50,blank_dummy,0.0,2.116236711876833,2.1040449543316226,-0.01219175754521018,0.013079138472676277,0.4745756685733795,0.002231729682534933,-0.47234395146369934,1023
mistral_7b_v0_1,dummy_only,selected,51,blank_dummy,0.0,1.703028346086877,1.6955659480388563,-0.007462398048020624,0.01554950512945652,0.46324723958969116,0.0021325736306607723,-0.46111467480659485,1023
mistral_7b_v0_1,dummy_only,selected,52,blank_dummy,0.0,1.6471090456607405,1.6370275652187194,-0.010081480442021062,0.012018161825835705,0.4508947730064392,0.0023255562409758568,-0.4485692083835602,1023
mistral_7b_v0_1,dummy_only,selected,53,blank_dummy,0.0,1.7627420882209188,1.7590188840267595,-0.0037232041941592797,0.01167700532823801,0.4329184889793396,0.00214606081135571,-0.43077242374420166,1023
mistral_7b_v0_1,dummy_only,selected,54,blank_dummy,0.0,1.6718951660633554,1.657572488048326,-0.0143226780150294,0.01285462360829115,0.48279836773872375,0.0023840167559683323,-0.48041436076164246,1023
mistral_7b_v0_1,dummy_only,selected,55,blank_dummy,0.0,1.574251683925953,1.5637457615469208,-0.010505922379032251,0.00988768506795168,0.48355889320373535,0.0020432649180293083,-0.4815156161785126,1023
mistral_7b_v0_1,dummy_only,selected,56,blank_dummy,0.0,1.6082153916941593,1.5896504421737536,-0.01856494952040566,0.010839405469596386,0.4599299132823944,0.0022264388389885426,-0.45770347118377686,1023
mistral_7b_v0_1,dummy_only,selected,57,blank_dummy,0.0,1.6215352555290812,1.612844398177847,-0.008690857351234094,0.013297971338033676,0.502375602722168,0.002138099167495966,-0.5002375245094299,1023
mistral_7b_v0_1,dummy_only,selected,58,blank_dummy,0.0,2.12489499327957,2.133551842772483,0.008656849492913121,0.01436229795217514,0.45704907178878784,0.0020486139692366123,-0.45500046014785767,1023
mistral_7b_v0_1,dummy_only,selected,59,blank_dummy,0.0,2.1360152049731185,2.1311087659610215,-0.004906439012096975,0.012338082306087017,0.4630368947982788,0.0021293479949235916,-0.46090754866600037,1023
mistral_7b_v0_1,dummy_only,selected,60,blank_dummy,0.0,1.8172855619577835,1.8027722012845186,-0.014513360673264808,0.013424845412373543,0.49583160877227783,0.002166375517845154,-0.4936652183532715,1023
mistral_7b_v0_1,dummy_only,selected,61,blank_dummy,0.0,1.8991323342421187,1.8957801140182062,-0.003352220223912461,0.014807519502937794,0.5049464106559753,0.0022091753780841827,-0.5027372241020203,1023
mistral_7b_v0_1,dummy_only,selected,62,blank_dummy,0.0,1.7430402023002198,1.736084700329912,-0.006955501970307809,0.013290653936564922,0.46733540296554565,0.0022163167595863342,-0.4651190936565399,1023
mistral_7b_v0_1,dummy_only,selected,63,blank_dummy,0.0,1.696991414268695,1.6871646944495358,-0.00982671981915928,0.009414044208824635,0.4697299897670746,0.002140512689948082,-0.46758946776390076,1023
mistral_7b_v0_1,source_subtract_only,selected,0,subtract_only,3.0,1.3307267801502933,1.7449352156265274,0.4142084354762341,0.4302580654621124,0.06260398030281067,0.003368078963831067,-0.05923590064048767,1023
mistral_7b_v0_1,source_subtract_only,selected,1,subtract_only,3.0,1.5168535786290323,1.7324619684750733,0.21560838984604103,0.23579584062099457,0.0480722039937973,0.0029916628263890743,-0.04508054256439209,1023
mistral_7b_v0_1,source_subtract_only,selected,2,subtract_only,3.0,1.3922991412359482,1.5877570994089076,0.1954579581729594,0.21063397824764252,0.049169979989528656,0.002963318955153227,-0.04620666056871414,1023
mistral_7b_v0_1,source_subtract_only,selected,3,subtract_only,3.0,1.4238503196022727,1.8621187778745112,0.4382684582722385,0.3942822217941284,0.059726133942604065,0.0025941471103578806,-0.05713198706507683,1023
mistral_7b_v0_1,source_subtract_only,selected,4,subtract_only,3.0,1.2752956416483383,1.3997644031036167,0.12446876145527841,0.14162679016590118,0.04210014268755913,0.0030241836793720722,-0.03907595947384834,1023
mistral_7b_v0_1,source_subtract_only,selected,5,subtract_only,3.0,1.6004866584188662,1.6841705710074535,0.08368391258858732,0.10294333100318909,0.0410151369869709,0.002158199204131961,-0.03885693848133087,1023
mistral_7b_v0_1,source_subtract_only,selected,6,subtract_only,3.0,1.709173148445137,1.743766419232649,0.034593270787512065,0.07011197507381439,0.03776607662439346,0.001968272030353546,-0.03579780459403992,1023
mistral_7b_v0_1,source_subtract_only,selected,7,subtract_only,3.0,1.4225533672791422,1.653753226570137,0.23119985929099474,0.29002678394317627,0.04797425493597984,0.0027900435961782932,-0.04518420994281769,1023
mistral_7b_v0_1,source_subtract_only,selected,8,subtract_only,3.0,1.6034390178244136,1.8008999791895772,0.19746096136516367,0.22854897379875183,0.052258726209402084,0.0023844600655138493,-0.04987426474690437,1023
mistral_7b_v0_1,source_subtract_only,selected,9,subtract_only,3.0,1.6139312177342986,1.718350855136547,0.10441963740224836,0.1510460525751114,0.04561774060130119,0.0024424383882433176,-0.04317530244588852,1023
mistral_7b_v0_1,source_subtract_only,selected,10,subtract_only,3.0,1.7376791319189884,1.982901445465237,0.24522231354624857,0.2650054693222046,0.059805769473314285,0.0028962166979908943,-0.056909553706645966,1023
mistral_7b_v0_1,source_subtract_only,selected,11,subtract_only,3.0,2.088012337335044,2.1317495456072826,0.0437372082722387,0.09570671617984772,0.039343155920505524,0.002250602236017585,-0.037092555314302444,1023
mistral_7b_v0_1,source_subtract_only,selected,12,subtract_only,3.0,1.8277651133308896,2.248451866828568,0.42068675349767815,0.48709234595298767,0.04888990521430969,0.0027758388314396143,-0.04611406475305557,1023
mistral_7b_v0_1,source_subtract_only,selected,13,subtract_only,3.0,2.1792175949260755,2.609313666529203,0.4300960716031277,0.47674065828323364,0.07312307506799698,0.0030276193283498287,-0.07009545713663101,1023
mistral_7b_v0_1,source_subtract_only,selected,14,subtract_only,3.0,2.0743574066012953,2.209499385233382,0.13514197863208688,0.16940271854400635,0.05000317469239235,0.003111734054982662,-0.04689143970608711,1023
mistral_7b_v0_1,source_subtract_only,selected,15,subtract_only,3.0,2.078677717192082,2.178747212548876,0.10006949535679377,0.15678144991397858,0.05082494020462036,0.002525098156183958,-0.048299841582775116,1023
mistral_7b_v0_1,source_subtract_only,selected,16,subtract_only,3.0,2.0393445862353374,2.099112024987781,0.059767438752443613,0.08969169855117798,0.03855776786804199,0.002086829859763384,-0.036470938473939896,1023
mistral_7b_v0_1,source_subtract_only,selected,17,subtract_only,3.0,1.91794810663337,1.937569924929741,0.019621818296370996,0.049130331724882126,0.03704017400741577,0.0015647360123693943,-0.035475436598062515,1023
mistral_7b_v0_1,source_subtract_only,selected,18,subtract_only,3.0,1.8863266453598484,1.9256028579010875,0.03927621254123914,0.07479164749383926,0.03719552233815193,0.001582812867127359,-0.03561270982027054,1023
mistral_7b_v0_1,source_subtract_only,selected,19,subtract_only,3.0,1.9379689504673754,2.038834349034702,0.10086539856732668,0.1567760705947876,0.04276898130774498,0.0024503825698047876,-0.04031859710812569,1023
mistral_7b_v0_1,source_subtract_only,selected,20,subtract_only,3.0,2.073961483534946,2.4307244413642475,0.35676295782930145,0.34973472356796265,0.05682387202978134,0.0027486623730510473,-0.0540752112865448,1023
mistral_7b_v0_1,source_subtract_only,selected,21,subtract_only,3.0,1.3767259286412512,1.4378691940829669,0.061143265441715666,0.12548203766345978,0.0460059754550457,0.002491331659257412,-0.043514642864465714,1023
mistral_7b_v0_1,source_subtract_only,selected,22,subtract_only,3.0,1.6520424523078567,1.9477305183895406,0.29568806608168385,0.31917083263397217,0.05433282256126404,0.003008618950843811,-0.05132420361042023,1023
mistral_7b_v0_1,source_subtract_only,selected,23,subtract_only,3.0,1.134136777935606,1.3933035066516983,0.25916672871609236,0.26777058839797974,0.04744139313697815,0.0026640514843165874,-0.044777341187000275,1023
mistral_7b_v0_1,source_subtract_only,selected,24,subtract_only,3.0,1.5055309903470186,1.8066356133156158,0.3011046229685972,0.31848862767219543,0.05749363824725151,0.0030429710168391466,-0.05445066839456558,1023
mistral_7b_v0_1,source_subtract_only,selected,25,subtract_only,3.0,1.6836552027966154,2.2565774777767595,0.5729222749801441,0.6050025820732117,0.07342018187046051,0.002970233093947172,-0.07044994831085205,1023
mistral_7b_v0_1,source_subtract_only,selected,26,subtract_only,3.0,1.8440038060163124,2.45057858702957,0.6065747810132576,0.6042362451553345,0.0765705406665802,0.0028456752188503742,-0.07372486591339111,1023
mistral_7b_v0_1,source_subtract_only,selected,27,subtract_only,3.0,1.81068958867913,1.9212420958577712,0.11055250717864107,0.1023007407784462,0.0401318222284317,0.002336225938051939,-0.037795595824718475,1023
mistral_7b_v0_1,source_subtract_only,selected,28,subtract_only,3.0,1.8268424861009287,2.001697051793133,0.17485456569220426,0.20990587770938873,0.04558646306395531,0.003022207412868738,-0.04256425425410271,1023
mistral_7b_v0_1,source_subtract_only,selected,29,subtract_only,3.0,1.9317128171202957,2.161213715405059,0.22950089828476306,0.2697431743144989,0.05440172553062439,0.0026158138643950224,-0.0517859123647213,1023
mistral_7b_v0_1,source_subtract_only,selected,30,subtract_only,3.0,1.8848595344192938,2.0491040062927666,0.1642444718734728,0.16498559713363647,0.05133576691150665,0.0027258731424808502,-0.0486098937690258,1023
mistral_7b_v0_1,source_subtract_only,selected,31,subtract_only,3.0,2.0926388379765397,2.193981062515274,0.1013422245387341,0.1258552074432373,0.04646808281540871,0.0026360999327152967,-0.04383198171854019,1023
mistral_7b_v0_1,source_subtract_only,selected,32,subtract_only,3.0,1.930723844735154,1.968093230694037,0.03736938595888306,0.08316617459058762,0.03950159251689911,0.002437202027067542,-0.03706439211964607,1023
mistral_7b_v0_1,source_subtract_only,selected,33,subtract_only,3.0,1.9509488550449048,2.1476683257728495,0.1967194707279447,0.23786473274230957,0.047067318111658096,0.0027170092798769474,-0.04435030743479729,1023
mistral_7b_v0_1,source_subtract_only,selected,34,subtract_only,3.0,2.2928059895833335,2.4336137967375366,0.14080780715420316,0.17465004324913025,0.04363358020782471,0.0021031824871897697,-0.04153039678931236,1023
mistral_7b_v0_1,source_subtract_only,selected,35,subtract_only,3.0,2.1693985119593107,2.3671536114674976,0.19775509950818693,0.23652596771717072,0.05133988708257675,0.0025333252269774675,-0.0488065630197525,1023
mistral_7b_v0_1,source_subtract_only,selected,36,subtract_only,3.0,2.079956889968231,2.2974971648185485,0.21754027485031768,0.23747120797634125,0.048558834940195084,0.0025804119650274515,-0.045978423207998276,1023
mistral_7b_v0_1,source_subtract_only,selected,37,subtract_only,3.0,2.0139009805718473,2.401182948435973,0.3872819678641255,0.41921016573905945,0.058377787470817566,0.002609787043184042,-0.055768001824617386,1023
mistral_7b_v0_1,source_subtract_only,selected,38,subtract_only,3.0,1.820633009148949,2.0172685938263686,0.19663558467741948,0.2180599421262741,0.04899469390511513,0.0028050648979842663,-0.046189628541469574,1023
mistral_7b_v0_1,source_subtract_only,selected,39,subtract_only,3.0,1.6644016239766617,2.0059493466672778,0.34154772269061606,0.34733590483665466,0.0574064776301384,0.0034009376540780067,-0.054005540907382965,1023
mistral_7b_v0_1,source_subtract_only,selected,40,subtract_only,3.0,1.4927984481915935,1.88063587774163,0.38783742955003664,0.39107099175453186,0.05403345078229904,0.0029300027526915073,-0.05110344663262367,1023
mistral_7b_v0_1,source_subtract_only,selected,41,subtract_only,3.0,1.6921228015411167,1.7677538919309017,0.075631090389785,0.12267587333917618,0.04059777036309242,0.0032340316101908684,-0.03736373782157898,1023
mistral_7b_v0_1,source_subtract_only,selected,42,subtract_only,3.0,1.6934183219544232,1.8356785629734849,0.14226024101906165,0.157362699508667,0.04547429457306862,0.0025306304451078176,-0.04294366389513016,1023
mistral_7b_v0_1,source_subtract_only,selected,43,subtract_only,3.0,1.9717784892778591,2.035692022925831,0.06391353364797192,0.07538735121488571,0.037284545600414276,0.0019372517708688974,-0.03534729406237602,1023
mistral_7b_v0_1,source_subtract_only,selected,44,subtract_only,3.0,1.9952283991630009,2.3089970712671066,0.31376867210410575,0.317696213722229,0.05121297389268875,0.0027909502387046814,-0.04842202365398407,1023
mistral_7b_v0_1,source_subtract_only,selected,45,subtract_only,3.0,1.5472770086831011,1.6147854712701613,0.06750846258706011,0.09904216229915619,0.0386149026453495,0.002196840476244688,-0.03641806170344353,1023
mistral_7b_v0_1,source_subtract_only,selected,46,subtract_only,3.0,1.8602829501542644,2.2415646192265397,0.38128166907227534,0.42971429228782654,0.05877500772476196,0.0031039919704198837,-0.05567101389169693,1023
mistral_7b_v0_1,source_subtract_only,selected,47,subtract_only,3.0,2.0863186266648337,2.346618115377566,0.26029948871273234,0.3053188920021057,0.05471006780862808,0.0028933098074048758,-0.05181675776839256,1023
mistral_7b_v0_1,source_subtract_only,selected,48,subtract_only,3.0,2.130396390823558,2.6355932688782993,0.5051968780547411,0.5549216270446777,0.07098004966974258,0.0027004648000001907,-0.06827958673238754,1023
mistral_7b_v0_1,source_subtract_only,selected,49,subtract_only,3.0,1.6263520808513563,1.7670493922974706,0.1406973114461143,0.18372716009616852,0.04782821983098984,0.0027245020028203726,-0.04510371759533882,1023
mistral_7b_v0_1,source_subtract_only,selected,50,subtract_only,3.0,2.116236711876833,2.3720400037420575,0.25580329186522466,0.29708191752433777,0.04349293187260628,0.002446304075419903,-0.0410466268658638,1023
mistral_7b_v0_1,source_subtract_only,selected,51,subtract_only,3.0,1.703028346086877,2.0037778554191106,0.30074950933223366,0.35278648138046265,0.05463992431759834,0.0026753502897918224,-0.05196457356214523,1023
mistral_7b_v0_1,source_subtract_only,selected,52,subtract_only,3.0,1.6471090456607405,1.7176258314623045,0.07051678580156406,0.13699789345264435,0.043206118047237396,0.0027388709131628275,-0.04046724736690521,1023
mistral_7b_v0_1,source_subtract_only,selected,53,subtract_only,3.0,1.7627420882209188,1.8002182707875123,0.03747618256659346,0.07915433496236801,0.03856676071882248,0.002244385192170739,-0.036322373896837234,1023
mistral_7b_v0_1,source_subtract_only,selected,54,subtract_only,3.0,1.6718951660633554,2.0688166315371457,0.39692146547379026,0.40666627883911133,0.06564942002296448,0.0034986017271876335,-0.06215081736445427,1023
mistral_7b_v0_1,source_subtract_only,selected,55,subtract_only,3.0,1.574251683925953,1.7758178114308407,0.20156612750488767,0.2405700385570526,0.05581651255488396,0.0026625473983585835,-0.05315396562218666,1023
mistral_7b_v0_1,source_subtract_only,selected,56,subtract_only,3.0,1.6082153916941593,1.7295499411962365,0.12133454950207723,0.12091182172298431,0.04233047738671303,0.002529348712414503,-0.03980112820863724,1023
mistral_7b_v0_1,source_subtract_only,selected,57,subtract_only,3.0,1.6215352555290812,2.11808506880804,0.49654981327895875,0.4902876615524292,0.050406940281391144,0.003162617329508066,-0.047244321554899216,1023
mistral_7b_v0_1,source_subtract_only,selected,58,subtract_only,3.0,2.12489499327957,2.2654259645344577,0.14053097125488767,0.19934585690498352,0.04721822962164879,0.0024397321976721287,-0.0447784960269928,1023
mistral_7b_v0_1,source_subtract_only,selected,59,subtract_only,3.0,2.1360152049731185,2.2733138784518574,0.13729867347873892,0.16025899350643158,0.04379487410187721,0.0026249887887388468,-0.04116988554596901,1023
mistral_7b_v0_1,source_subtract_only,selected,60,subtract_only,3.0,1.8172855619577835,2.2776518492638074,0.4603662873060239,0.486980676651001,0.05736427754163742,0.0034882058389484882,-0.05387607216835022,1023
mistral_7b_v0_1,source_subtract_only,selected,61,subtract_only,3.0,1.8991323342421187,2.1890178244134897,0.289885490171371,0.2839500308036804,0.05163286626338959,0.003012876259163022,-0.048619989305734634,1023
mistral_7b_v0_1,source_subtract_only,selected,62,subtract_only,3.0,1.7430402023002198,1.770738588633309,0.027698386333089076,0.07141050696372986,0.03870111331343651,0.0025526590179651976,-0.03614845499396324,1023
mistral_7b_v0_1,source_subtract_only,selected,63,subtract_only,3.0,1.696991414268695,1.7577251535007332,0.060733739232038175,0.08493132889270782,0.03863601014018059,0.002216347260400653,-0.036419663578271866,1023
mistral_7b_v0_1,dummy_add_only,selected,0,add_only,3.0,1.3307267801502933,1.3319227828308284,0.001196002680535102,0.007316272240132093,0.3096274733543396,0.2242734134197235,-0.08535405993461609,1023
mistral_7b_v0_1,dummy_add_only,selected,1,add_only,3.0,1.5168535786290323,1.5141244778302174,-0.002729100798814832,0.007617190480232239,0.313090056180954,0.22236409783363342,-0.09072595834732056,1023
mistral_7b_v0_1,dummy_add_only,selected,2,add_only,3.0,1.3922991412359482,1.384531269092131,-0.007767872143817245,0.006879671011120081,0.30484724044799805,0.2174311727285385,-0.08741606771945953,1023
mistral_7b_v0_1,dummy_add_only,selected,3,add_only,3.0,1.4238503196022727,1.4231372285098973,-0.0007130910923753842,0.006792791653424501,0.31456005573272705,0.22717657685279846,-0.08738347887992859,1023
mistral_7b_v0_1,dummy_add_only,selected,4,add_only,3.0,1.2752956416483383,1.286997805359543,0.011702163711204694,0.007062959484755993,0.30279624462127686,0.2152126431465149,-0.08758360147476196,1023
mistral_7b_v0_1,dummy_add_only,selected,5,add_only,3.0,1.6004866584188662,1.5992441186690494,-0.0012425397498168067,0.007062929682433605,0.3105009198188782,0.21934378147125244,-0.09115713834762573,1023
mistral_7b_v0_1,dummy_add_only,selected,6,add_only,3.0,1.709173148445137,1.7019076379979228,-0.00726551044721413,0.011651144362986088,0.30339324474334717,0.21784257888793945,-0.08555066585540771,1023
